METJA	MYCTU	0.184	***	2.2644	1.3909	1.1618	
METJA	CAMJE	0.1416	0.0194	1.4998	0.9213	0.7695	
METJA	HELPY	0.1798	0.002	1.8359	1.1277	0.942	
METJA	MYCUL	0.294	***	3.8971	2.3938	1.9995	
METJA	9EURO2	0.3585	***	4.8882	3.0026	2.5081	
METJA	9PEZI1	0.3839	***	5.05	3.1019	2.5911	
METJA	SPOS1	0.4123	***	5.2613	3.2318	2.6995	
METJA	SCHPO	0.4112	***	5.0231	3.0855	2.5773	
METJA	DICDI	0.4563	***	6.0649	3.7254	3.1118	
METJA	DRAME	0.4868	***	6.6469	4.0829	3.4104	
METJA	9EURO1	0.4415	***	5.9053	3.6274	3.0299	
METJA	TRITR	0.4671	***	6.2633	3.8473	3.2136	
METJA	YEAST	0.4657	***	5.6608	3.4771	2.9045	
METJA	SCHMA	0.4988	***	6.7531	4.1481	3.4649	
METJA	AJECG	0.4893	***	6.3551	3.9036	3.2607	
METJA	PARBA	0.5259	***	6.7657	4.1558	3.4714	
METJA	CANAL	0.5033	***	6.2653	3.8485	3.2146	
METJA	STRER	0.5388	***	7.3011	4.4847	3.7461	
METJA	LEIIN	0.5377	***	6.8045	4.1797	3.4913	
METJA	CAEEL	0.5598	***	7.8665	4.832	4.0362	
METJA	DROME	0.5318	***	7.2794	4.4714	3.7349	
METJA	TRYB2	0.5793	***	7.4509	4.5767	3.8229	
METJA	WUCBA	0.5784	***	8.0069	4.9182	4.1082	
METJA	PLAF7	0.6098	***	7.2047	4.4255	3.6966	
METJA	ONCVO	0.5796	***	7.7769	4.7769	3.9902	
METJA	SOYBN	0.5792	***	8.5287	5.2388	4.3759	
METJA	ARATH	0.5845	***	8.406	5.1634	4.313	
METJA	BRUMA	0.5796	***	7.5647	4.6466	3.8813	
METJA	TRYCC	0.5944	***	8.4533	5.1925	4.3373	
METJA	MAIZE	0.6219	***	9.1098	5.5957	4.6741	
METJA	DANRE	0.5759	***	8.2456	5.0648	4.2307	
METJA	ORYSJ	0.6267	***	9.1593	5.6261	4.6995	
METJA	RAT	0.5976	***	8.4084	5.1648	4.3142	
METJA	MOUSE	0.6093	***	8.5807	5.2707	4.4026	
METJA	HUMAN	0.6288	***	8.7976	5.4039	4.5139	
STAA8	SHIDS	0.0502	0.7002	0.6912	0.4246	0.3546	
STAA8	PSEAE	0.0762	0.153	1.1196	0.6877	0.5744	
STAA8	ECOLI	0.0421	0.8601	0.5885	0.3615	0.302	
STAA8	NEIG1	0.1137	0.064	1.2927	0.7941	0.6633	
STAA8	SALTY	0.0743	0.1998	1.0583	0.6501	0.543	
STAA8	MYCLE	0.1768	0.0014	1.8864	1.1587	0.9679	
STAA8	MYCTU	0.1303	0.0032	1.7762	1.091	0.9113	
STAA8	CAMJE	0.1044	0.1073	1.1907	0.7314	0.611	
STAA8	HELPY	0.135	0.0229	1.4749	0.9059	0.7567	
STAA8	MYCUL	0.2555	***	3.8215	2.3474	1.9607	
STAA8	9EURO2	0.3204	***	4.9679	3.0516	2.549	
STAA8	9PEZI1	0.3282	***	4.8619	2.9864	2.4945	
STAA8	SPOS1	0.3741	***	5.3341	3.2765	2.7368	
STAA8	SCHPO	0.374	***	5.0529	3.1038	2.5926	
STAA8	DICDI	0.3925	***	5.8904	3.6182	3.0223	
STAA8	DRAME	0.4252	***	6.6062	4.0579	3.3895	
STAA8	9EURO1	0.4026	***	6.0915	3.7417	3.1254	
STAA8	TRITR	0.4139	***	6.282	3.8587	3.2232	
STAA8	YEAST	0.4266	***	5.7288	3.5189	2.9393	
STAA8	SCHMA	0.4368	***	6.7124	4.1231	3.444	
STAA8	AJECG	0.4403	***	6.4184	3.9425	3.2932	
STAA8	PARBA	0.4764	***	6.8613	4.2145	3.5204	
STAA8	CANAL	0.4603	***	6.3648	3.9096	3.2657	
STAA8	STRER	0.4845	***	7.4544	4.5789	3.8247	
STAA8	LEIIN	0.4852	***	6.8465	4.2055	3.5128	
STAA8	CAEEL	0.5048	***	8.1433	5.002	4.1782	
STAA8	DROME	0.4859	***	7.5747	4.6527	3.8864	
STAA8	TRYB2	0.5387	***	7.7574	4.765	3.9802	
STAA8	WUCBA	0.5243	***	8.294	5.0946	4.2555	
STAA8	PLAF7	0.5726	***	7.4286	4.563	3.8115	
STAA8	ONCVO	0.5388	***	8.1857	5.0281	4.2	
STAA8	SOYBN	0.5324	***	9.144	5.6167	4.6916	
STAA8	ARATH	0.5366	***	8.9272	5.4835	4.5804	
STAA8	BRUMA	0.5392	***	7.9086	4.8579	4.0578	
STAA8	TRYCC	0.5513	***	9.0341	5.5492	4.6353	
STAA8	MAIZE	0.5765	***	9.8308	6.0386	5.044	
STAA8	DANRE	0.5324	***	8.8059	5.409	4.5182	
STAA8	ORYSJ	0.5864	***	9.9675	6.1226	5.1142	
STAA8	RAT	0.5624	***	9.0874	5.5819	4.6626	
STAA8	MOUSE	0.5718	***	9.2501	5.6819	4.7461	
STAA8	HUMAN	0.5866	***	9.4094	5.7797	4.8278	
SHIDS	PSEAE	0.0531	0.3923	0.8878	0.5453	0.4555	
SHIDS	ECOLI	0.0582	0.3583	0.9115	0.5599	0.4677	
SHIDS	NEIG1	0.0898	0.1658	1.0986	0.6748	0.5637	
SHIDS	SALTY	0.0685	0.1676	1.0998	0.6755	0.5643	
SHIDS	MYCLE	0.1512	0.0047	1.7189	1.0559	0.882	
SHIDS	MYCTU	0.1152	0.0039	1.7503	1.0751	0.8981	
SHIDS	CAMJE	0.0994	0.0938	1.2197	0.7492	0.6258	
SHIDS	HELPY	0.1201	0.0352	1.4031	0.8619	0.7199	
SHIDS	MYCUL	0.2474	***	4.2291	2.5977	2.1699	
SHIDS	9EURO2	0.2951	***	5.2931	3.2513	2.7158	
SHIDS	9PEZI1	0.3046	***	5.1437	3.1595	2.6391	
SHIDS	SPOS1	0.346	***	5.5633	3.4173	2.8544	
SHIDS	SCHPO	0.348	***	5.2288	3.2118	2.6828	
SHIDS	DICDI	0.3918	***	6.7295	4.1336	3.4528	
SHIDS	DRAME	0.4105	***	7.3821	4.5345	3.7876	
SHIDS	9EURO1	0.3773	***	6.5499	4.0233	3.3607	
SHIDS	TRITR	0.3866	***	6.7401	4.1401	3.4582	
SHIDS	YEAST	0.4018	***	5.9924	3.6808	3.0746	
SHIDS	SCHMA	0.4173	***	7.3951	4.5424	3.7943	
SHIDS	AJECG	0.4125	***	6.8233	4.1912	3.5009	
SHIDS	PARBA	0.4522	***	7.3648	4.5238	3.7787	
SHIDS	CANAL	0.4325	***	6.6892	4.1088	3.4321	
SHIDS	STRER	0.4556	***	8.086	4.9669	4.1488	
SHIDS	LEIIN	0.457	***	7.2505	4.4536	3.7201	
SHIDS	CAEEL	0.4791	***	9.0662	5.5689	4.6517	
SHIDS	DROME	0.4587	***	8.2852	5.0892	4.251	
SHIDS	TRYB2	0.5123	***	8.3413	5.1237	4.2798	
SHIDS	WUCBA	0.5	***	9.2123	5.6587	4.7267	
SHIDS	PLAF7	0.5463	***	7.8111	4.798	4.0078	
SHIDS	ONCVO	0.5138	***	8.9687	5.509	4.6017	
SHIDS	SOYBN	0.504	***	10.4188	6.3997	5.3457	
SHIDS	ARATH	0.5084	***	10.0427	6.1687	5.1527	
SHIDS	BRUMA	0.5112	***	8.5233	5.2354	4.3732	
SHIDS	TRYCC	0.5259	***	10.1723	6.2484	5.2193	
SHIDS	MAIZE	0.5495	***	11.2431	6.9061	5.7687	
SHIDS	DANRE	0.5054	***	9.9004	6.0814	5.0798	
SHIDS	ORYSJ	0.5579	***	11.3643	6.9805	5.8308	
SHIDS	RAT	0.5351	***	10.1491	6.2341	5.2074	
SHIDS	MOUSE	0.5438	***	10.3305	6.3455	5.3004	
SHIDS	HUMAN	0.5604	***	10.5231	6.4638	5.3992	
